year,month,day,qnat_SFLN2-CU,qadj_SFLN2-CU,qdiv_SFLN2-CU,qrfin_SFLN2-CU,qrfout_SFLN2-CU,qol_SFLN2-CU,qcd_SFLN2-CU,ce_SFLN2-CU,rfstor_SFLN2-CU
1990,1,24,52.61588777921785,55.2605545550432,0,0,2.6447062158404435,0,0,0,874.39306640625
1990,1,25,51.39454813200312,54.03895147976709,0,0,2.644441785238655,0,0,0,874.30560302734375
1990,1,26,50.294953439530204,52.93909277978446,0,0,2.64417709152184,0,0,0,874.2181396484375
1990,1,27,49.306012305616406,51.949889735411944,0,0,2.6439126609200514,0,0,0,874.13067626953125
1990,1,28,48.41762476872581,51.06124293946641,0,0,2.643648230318263,0,0,0,874.04327392578125
1990,1,29,47.62064190285124,50.26399598902026,0,0,2.6433837997164744,0,0,0,873.95587158203125
1990,1,30,46.90673684010757,49.54982602955033,0,0,2.6431196322297126,0,0,0,873.86846923828125
1990,1,31,46.268342902035094,48.91116376796981,0,0,2.642855201627924,0,0,0,873.7811279296875
1990,2,1,45.69859493212285,48.34115558406438,0,0,2.6425910341411623,0,0,0,873.6937255859375
1990,2,2,45.191252762006044,47.833549864800716,0,0,2.6423268666544004,0,0,0,873.60638427734375
1990,2,3,44.74062775160254,47.382659115762635,0,0,2.642062436052612,0,0,0,873.51898193359375
1990,2,4,44.341569974644344,46.98333891194898,0,0,2.64179826856585,0,0,0,873.431640625
1990,2,5,43.989403733312635,46.630903700965064,0,0,2.6415338379640616,0,0,0,873.34423828125
1990,2,6,43.67986578259409,46.321105753820575,0,0,2.641269407362273,0,0,0,873.2568359375
1990,2,7,43.40908973437267,46.05006359764229,0,0,2.641005502990538,0,0,0,873.1695556640625
1990,2,8,43.17356028143726,45.814270435354956,0,0,2.6407410723887494,0,0,0,873.08221435546875
1990,2,9,42.97007217676155,45.61052257839401,0,0,2.6404771680170143,0,0,0,872.994873046875
1990,2,10,43.34527970150762,45.985463596297905,0,0,2.6402130005302524,0,0,0,872.9075927734375
1990,2,11,45.29516651023119,47.93508279620664,0,0,2.6399490961585172,0,0,0,872.82025146484375
1990,2,12,45.727624150441244,48.367273434070285,0,0,2.6396849286717554,0,0,0,872.73297119140625
1990,2,13,44.187268206991945,46.82666128079654,0,0,2.6394210243000202,0,0,0,872.64569091796875
1990,2,14,43.820385764212666,46.45951267752207,0,0,2.6391568568132584,0,0,0,872.558349609375
1990,2,15,43.6841453815569,46.323008601693346,0,0,2.638892952441523,0,0,0,872.4710693359375
1990,2,16,43.5488497032501,46.18744753012015,0,0,2.638629048069788,0,0,0,872.38385009765625
1990,2,17,43.208330991521024,45.84666936727717,0,0,2.638365143698053,0,0,0,872.296630859375
1990,2,18,42.88676080166226,45.52483127651294,0,0,2.6381015024413443,0,0,0,872.20941162109375
1990,2,19,42.582047461139275,45.2198578064972,0,0,2.637837598069609,0,0,0,872.1221923828125
1990,2,20,42.2929192692672,44.93046495589988,0,0,2.6375739568129006,0,0,0,872.03497314453125
1990,2,21,42.41171145678224,45.04899301310752,0,0,2.6373100524411655,0,0,0,871.94781494140625
1990,2,22,43.96923489825225,46.60625087542758,0,0,2.637046411184457,0,0,0,871.860595703125
1990,2,23,45.114315686568965,47.751066461324626,0,0,2.6367827699277484,0,0,0,871.7734375
1990,2,24,45.2521707054801,47.888656675983384,0,0,2.63651912867104,0,0,0,871.686279296875
